22/11/2024 11:31:06 |  23392 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:25:38 |  13528 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:25:39 |  13528 | DEBUG    | _make_request                  | https://api.superlogica.net:443 "GET /v2/condor/condominios/get?id=-1&somenteCondominiosAtivos=1&ignorarCondominioModelo=1&apenasColunasPrincipais=1&apenasDadosDoPlanoDeContas=0&comDataFechamento=1&itensPorPagina=50&pagina=4 HTTP/11" 200 None
22/11/2024 18:25:39 |  13528 | INFO     | atualizar_mascara_padrao       | ------------------------------------
22/11/2024 18:25:39 |  13528 | INFO     | atualizar_mascara_padrao       | Atualizar máscara do condomínio
22/11/2024 18:25:39 |  13528 | INFO     | atualizar_mascara_padrao       | Rodando na versão: 2024.11.1
22/11/2024 18:25:39 |  13528 | INFO     | atualizar_mascara_padrao       | Usando a biblioteca superlogica_chamadas_api na versão: 1.1
22/11/2024 18:25:39 |  13528 | INFO     | atualizar_mascara_padrao       | ------------------------------------
22/11/2024 18:25:39 |  13528 | INFO     | atualizar_mascara_padrao       | Procurando arquivo configuracoes.xlsx em .\docs\.
22/11/2024 18:25:39 |  13528 | INFO     | atualizar_mascara_padrao       | Processando arquivo configuracoes.xlsx.
22/11/2024 18:25:39 |  13528 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:25:39 |  13528 | DEBUG    | _make_request                  | https://api.superlogica.net:443 "GET /v2/condor/configuracoes?idCondominio=c%C3%B3digo HTTP/11" 200 None
22/11/2024 18:25:39 |  13528 | INFO     | atualizar_mascara_padrao       | Rua Uruguaiana, 
22/11/2024 18:25:39 |  13528 | INFO     | atualizar_mascara_padrao       |  não está obedecendo o padrão estabelecido
22/11/2024 18:25:39 |  13528 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:25:41 |  13528 | DEBUG    | _make_request                  | https://api.superlogica.net:443 "GET /v2/condor/configuracoes?idCondominio=9999 HTTP/11" 500 None
22/11/2024 18:25:41 |  13528 | ERROR    | pega_condominio                | Erro de requisição código 500.
22/11/2024 18:27:34 |  30660 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:27:35 |  30660 | DEBUG    | _make_request                  | https://api.superlogica.net:443 "GET /v2/condor/condominios/get?id=-1&somenteCondominiosAtivos=1&ignorarCondominioModelo=1&apenasColunasPrincipais=1&apenasDadosDoPlanoDeContas=0&comDataFechamento=1&itensPorPagina=50&pagina=1 HTTP/11" 200 None
22/11/2024 18:27:35 |  30660 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:27:36 |  30660 | DEBUG    | _make_request                  | https://api.superlogica.net:443 "GET /v2/condor/condominios/get?id=-1&somenteCondominiosAtivos=1&ignorarCondominioModelo=1&apenasColunasPrincipais=1&apenasDadosDoPlanoDeContas=0&comDataFechamento=1&itensPorPagina=50&pagina=2 HTTP/11" 200 None
22/11/2024 18:27:36 |  30660 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:27:36 |  30660 | DEBUG    | _make_request                  | https://api.superlogica.net:443 "GET /v2/condor/condominios/get?id=-1&somenteCondominiosAtivos=1&ignorarCondominioModelo=1&apenasColunasPrincipais=1&apenasDadosDoPlanoDeContas=0&comDataFechamento=1&itensPorPagina=50&pagina=3 HTTP/11" 200 None
22/11/2024 18:27:36 |  30660 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:27:37 |  30660 | DEBUG    | _make_request                  | https://api.superlogica.net:443 "GET /v2/condor/condominios/get?id=-1&somenteCondominiosAtivos=1&ignorarCondominioModelo=1&apenasColunasPrincipais=1&apenasDadosDoPlanoDeContas=0&comDataFechamento=1&itensPorPagina=50&pagina=4 HTTP/11" 200 None
22/11/2024 18:27:37 |  30660 | INFO     | atualizar_mascara_padrao       | ------------------------------------
22/11/2024 18:27:37 |  30660 | INFO     | atualizar_mascara_padrao       | Atualizar máscara do condomínio
22/11/2024 18:27:37 |  30660 | INFO     | atualizar_mascara_padrao       | Rodando na versão: 2024.11.1
22/11/2024 18:27:37 |  30660 | INFO     | atualizar_mascara_padrao       | Usando a biblioteca superlogica_chamadas_api na versão: 1.1
22/11/2024 18:27:37 |  30660 | INFO     | atualizar_mascara_padrao       | ------------------------------------
22/11/2024 18:27:37 |  30660 | INFO     | atualizar_mascara_padrao       | Procurando arquivo configuracoes.xlsx em .\docs\.
22/11/2024 18:27:37 |  30660 | INFO     | atualizar_mascara_padrao       | Processando arquivo configuracoes.xlsx.
22/11/2024 18:27:37 |  30660 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:27:37 |  30660 | DEBUG    | _make_request                  | https://api.superlogica.net:443 "GET /v2/condor/configuracoes?idCondominio=c%C3%B3digo HTTP/11" 200 None
22/11/2024 18:27:37 |  30660 | INFO     | atualizar_mascara_padrao       | Rua Uruguaiana, 
22/11/2024 18:27:37 |  30660 | INFO     | atualizar_mascara_padrao       |  não está obedecendo o padrão estabelecido
22/11/2024 18:27:37 |  30660 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:27:39 |  30660 | DEBUG    | _make_request                  | https://api.superlogica.net:443 "GET /v2/condor/configuracoes?idCondominio=9999 HTTP/11" 500 None
22/11/2024 18:27:39 |  30660 | ERROR    | pega_condominio                | Erro de requisição código 500.
22/11/2024 18:28:58 |  30688 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:28:59 |  30688 | DEBUG    | _make_request                  | https://api.superlogica.net:443 "GET /v2/condor/condominios/get?id=-1&somenteCondominiosAtivos=1&ignorarCondominioModelo=1&apenasColunasPrincipais=1&apenasDadosDoPlanoDeContas=0&comDataFechamento=1&itensPorPagina=50&pagina=1 HTTP/11" 200 None
22/11/2024 18:28:59 |  30688 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:29:00 |  30688 | DEBUG    | _make_request                  | https://api.superlogica.net:443 "GET /v2/condor/condominios/get?id=-1&somenteCondominiosAtivos=1&ignorarCondominioModelo=1&apenasColunasPrincipais=1&apenasDadosDoPlanoDeContas=0&comDataFechamento=1&itensPorPagina=50&pagina=2 HTTP/11" 200 None
22/11/2024 18:29:00 |  30688 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:29:00 |  30688 | DEBUG    | _make_request                  | https://api.superlogica.net:443 "GET /v2/condor/condominios/get?id=-1&somenteCondominiosAtivos=1&ignorarCondominioModelo=1&apenasColunasPrincipais=1&apenasDadosDoPlanoDeContas=0&comDataFechamento=1&itensPorPagina=50&pagina=3 HTTP/11" 200 None
22/11/2024 18:29:00 |  30688 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:29:00 |  30688 | DEBUG    | _make_request                  | https://api.superlogica.net:443 "GET /v2/condor/condominios/get?id=-1&somenteCondominiosAtivos=1&ignorarCondominioModelo=1&apenasColunasPrincipais=1&apenasDadosDoPlanoDeContas=0&comDataFechamento=1&itensPorPagina=50&pagina=4 HTTP/11" 200 None
22/11/2024 18:29:00 |  30688 | INFO     | atualizar_mascara_padrao       | ------------------------------------
22/11/2024 18:29:00 |  30688 | INFO     | atualizar_mascara_padrao       | Atualizar máscara do condomínio
22/11/2024 18:29:00 |  30688 | INFO     | atualizar_mascara_padrao       | Rodando na versão: 2024.11.1
22/11/2024 18:29:00 |  30688 | INFO     | atualizar_mascara_padrao       | Usando a biblioteca superlogica_chamadas_api na versão: 1.1
22/11/2024 18:29:00 |  30688 | INFO     | atualizar_mascara_padrao       | ------------------------------------
22/11/2024 18:29:00 |  30688 | INFO     | atualizar_mascara_padrao       | Procurando arquivo configuracoes.xlsx em .\docs\.
22/11/2024 18:29:00 |  30688 | INFO     | atualizar_mascara_padrao       | Processando arquivo configuracoes.xlsx.
22/11/2024 18:29:00 |  30688 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:29:01 |  30688 | DEBUG    | _make_request                  | https://api.superlogica.net:443 "GET /v2/condor/configuracoes?idCondominio=c%C3%B3digo HTTP/11" 200 None
22/11/2024 18:29:01 |  30688 | INFO     | atualizar_mascara_padrao       | Rua Uruguaiana, 
22/11/2024 18:29:01 |  30688 | INFO     | atualizar_mascara_padrao       |  não está obedecendo o padrão estabelecido
22/11/2024 18:29:01 |  30688 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
22/11/2024 18:29:03 |  30688 | DEBUG    | _make_request                  | https://api.superlogica.net:443 "GET /v2/condor/configuracoes?idCondominio=9999 HTTP/11" 500 None
22/11/2024 18:29:03 |  30688 | ERROR    | pega_condominio                | Erro de requisição código 500.
22/11/2024 18:29:03 |  30688 | DEBUG    | _new_conn                      | Starting new HTTPS connection (1): api.superlogica.net:443
